date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:26:28	308/308	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ff5d775-134%22	https://bulkit.cssninja.io/assets/js/contact.js	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/js/contact.js	(from https://bulkit.cssninja.io/kit7-landing.html)
22:26:29	2703/2703	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ffb3263-a8f%22	https://bulkit.cssninja.io/assets/js/main.js	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/js/main.js	(from https://bulkit.cssninja.io/kit7-landing.html)
22:26:30	146/146	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Feb%202021%2021:26:34%20GMT	https://bulkit.cssninja.io/assets/css/ajax-loader.gif	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/css/ajax-loader.c6.delayed	(from https://bulkit.cssninja.io/assets/css/app.css)
22:26:32	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/assets/css/fonts/slick.eot	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/css/fonts/slick.html	(from https://bulkit.cssninja.io/assets/css/app.css)
22:26:33	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/assets/css/fonts/slick.eot?	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/css/fonts/slickd41d.html	(from https://bulkit.cssninja.io/assets/css/app.css)
22:26:36	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/assets/css/fonts/slick.woff	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/css/fonts/slick-2.html	(from https://bulkit.cssninja.io/assets/css/app.css)
22:26:37	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/assets/css/fonts/slick.ttf	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/css/fonts/slick-3.html	(from https://bulkit.cssninja.io/assets/css/app.css)
22:26:38	146/146	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Feb%202021%2021:26:42%20GMT	https://bulkit.cssninja.io/assets/css/fonts/slick.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/css/fonts/slick.cb.delayed	(from https://bulkit.cssninja.io/assets/css/app.css)
22:26:39	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/assets/css/dd-icon/dd-icon.eot	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/css/dd-icon/dd-icon.html	(from https://bulkit.cssninja.io/assets/css/app.css)
22:26:40	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/assets/css/dd-icon/dd-icon.eot?	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/css/dd-icon/dd-icond41d.html	(from https://bulkit.cssninja.io/assets/css/app.css)
22:26:41	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/assets/css/dd-icon/dd-icon.woff	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/css/dd-icon/dd-icon-2.html	(from https://bulkit.cssninja.io/assets/css/app.css)
22:26:42	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/assets/css/dd-icon/dd-icon.ttf	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/css/dd-icon/dd-icon-3.html	(from https://bulkit.cssninja.io/assets/css/app.css)
22:26:43	146/146	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Feb%202021%2021:26:46%20GMT	https://bulkit.cssninja.io/assets/css/dd-icon/dd-icon.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/css/dd-icon/dd-icon.d0.delayed	(from https://bulkit.cssninja.io/assets/css/app.css)
22:26:44	146/146	---M-Z	403	error ('Forbidden')	text/html	date:Sun,%2014%20Feb%202021%2021:26:48%20GMT	https://bulkit.cssninja.io/assets/fonts/	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/index.html	(from https://bulkit.cssninja.io/assets/css/app.css)
22:26:44	146/146	---M-Z	403	error ('Forbidden')	text/html	date:Sun,%2014%20Feb%202021%2021:26:48%20GMT	https://bulkit.cssninja.io/assets/fonts/?	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/indexd41d.html	(from https://bulkit.cssninja.io/assets/css/app.css)
22:26:44	146/146	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Feb%202021%2021:26:48%20GMT	https://bulkit.cssninja.io/assets/fonts/fa-brands-400.woff2	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/fa-brands-400.d1.delayed	(from https://bulkit.cssninja.io/assets/css/app.css)
22:26:45	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/assets/fonts/fa-brands-400.woff	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/fa-brands-401.html	(from https://bulkit.cssninja.io/assets/css/app.css)
22:26:46	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/assets/fonts/fa-brands-400.ttf	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/fa-brands-402.html	(from https://bulkit.cssninja.io/assets/css/app.css)
22:26:48	146/146	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Feb%202021%2021:26:52%20GMT	https://bulkit.cssninja.io/assets/fonts/fa-brands-400.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/fa-brands-400.d4.delayed	(from https://bulkit.cssninja.io/assets/css/app.css)
22:26:50	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/assets/fonts/fa-regular-400.eot	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/fa-regular-400.html	(from https://bulkit.cssninja.io/assets/css/app.css)
22:26:51	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/assets/fonts/fa-regular-400.eot?	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/fa-regular-400d41d.html	(from https://bulkit.cssninja.io/assets/css/app.css)
22:26:52	146/146	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Feb%202021%2021:26:56%20GMT	https://bulkit.cssninja.io/assets/fonts/fa-regular-400.woff2	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/fa-regular-400.d7.delayed	(from https://bulkit.cssninja.io/assets/css/app.css)
22:26:53	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/assets/fonts/fa-regular-400.woff	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/fa-regular-402.html	(from https://bulkit.cssninja.io/assets/css/app.css)
22:26:54	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/assets/fonts/fa-regular-400.ttf	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/fa-regular-403.html	(from https://bulkit.cssninja.io/assets/css/app.css)
22:26:54	146/146	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Feb%202021%2021:26:58%20GMT	https://bulkit.cssninja.io/assets/fonts/fa-regular-400.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/fa-regular-400.da.delayed	(from https://bulkit.cssninja.io/assets/css/app.css)
22:26:57	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/assets/fonts/fa-solid-900.eot	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/fa-solid-900.html	(from https://bulkit.cssninja.io/assets/css/app.css)
22:26:58	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/assets/fonts/fa-solid-900.eot?	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/fa-solid-900d41d.html	(from https://bulkit.cssninja.io/assets/css/app.css)
22:26:58	146/146	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Feb%202021%2021:27:03%20GMT	https://bulkit.cssninja.io/assets/fonts/fa-solid-900.woff2	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/fa-solid-900.dd.delayed	(from https://bulkit.cssninja.io/assets/css/app.css)
22:27:00	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/assets/fonts/fa-solid-900.woff	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/fa-solid-902.html	(from https://bulkit.cssninja.io/assets/css/app.css)
22:27:01	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/assets/fonts/fa-solid-900.ttf	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/fa-solid-903.html	(from https://bulkit.cssninja.io/assets/css/app.css)
22:27:02	146/146	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Feb%202021%2021:27:06%20GMT	https://bulkit.cssninja.io/assets/fonts/fa-solid-900.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/fa-solid-900.e0.delayed	(from https://bulkit.cssninja.io/assets/css/app.css)
22:27:03	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225ffb3263-2876e%22	https://bulkit.cssninja.io/assets/fonts/fontawesome-webfont.eot?v=4.6.3	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/fontawesome-webfont5b62.eot	(from https://bulkit.cssninja.io/assets/css/app.css)
22:27:04	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225ffb3263-2876e%22	https://bulkit.cssninja.io/assets/fonts/fontawesome-webfont.eot?	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/fontawesome-webfontd41d.eot	(from https://bulkit.cssninja.io/assets/css/app.css)
22:27:06	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%225ffb3263-12d68%22	https://bulkit.cssninja.io/assets/fonts/fontawesome-webfont.woff2?v=4.6.3	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/fontawesome-webfont5b62.woff2	(from https://bulkit.cssninja.io/assets/css/app.css)
22:27:07	98024/98024	---M--	200	added ('OK')	font/woff	etag:%225ffb3263-17ee8%22	https://bulkit.cssninja.io/assets/fonts/fontawesome-webfont.woff?v=4.6.3	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/fontawesome-webfont5b62.woff	(from https://bulkit.cssninja.io/assets/css/app.css)
22:27:09	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%225ffb3263-286ac%22	https://bulkit.cssninja.io/assets/fonts/fontawesome-webfont.ttf?v=4.6.3	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/fontawesome-webfont5b62.ttf	(from https://bulkit.cssninja.io/assets/css/app.css)
22:27:11	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%225ffb3263-6c7db%22	https://bulkit.cssninja.io/assets/fonts/fontawesome-webfont.svg?v=4.6.3	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/fontawesome-webfont5b62.svg	(from https://bulkit.cssninja.io/assets/css/app.css)
22:27:11	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/assets/fonts/simple-line-icons.eot?thkwh4	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/simple-line-iconsc05f.html	(from https://bulkit.cssninja.io/assets/css/app.css)
22:27:13	54056/54056	---M--	200	added ('OK')	application/octet-stream	etag:%225ffb3263-d328%22	https://bulkit.cssninja.io/assets/fonts/simple-line-icons.ttf?thkwh4	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/simple-line-iconsc05f.ttf	(from https://bulkit.cssninja.io/assets/css/app.css)
22:27:15	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/assets/fonts/simple-line-icons.woff?thkwh4	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/simple-line-iconsc05f-2.html	(from https://bulkit.cssninja.io/assets/css/app.css)
22:27:15	146/146	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Feb%202021%2021:27:19%20GMT	https://bulkit.cssninja.io/assets/fonts/simple-line-icons.svg?thkwh4	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/simple-line-icons.eac05f.delayed	(from https://bulkit.cssninja.io/assets/css/app.css)
22:27:19	1177572/1177572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225ff5d772-11f7e4%22	https://bulkit.cssninja.io/assets/fonts/iconsmind.eot?	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/iconsmindd41d.eot	(from https://bulkit.cssninja.io/assets/css/app.css)
22:27:21	1177572/1177572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225ff5d772-11f7e4%22	https://bulkit.cssninja.io/assets/fonts/iconsmind.eot?-rdmvgc	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/iconsmindca27.eot	(from https://bulkit.cssninja.io/assets/css/app.css)
22:27:22	1177408/1177408	---M--	200	added ('OK')	application/octet-stream	etag:%225ff5d772-11f740%22	https://bulkit.cssninja.io/assets/fonts/iconsmind.ttf?-rdmvgc	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/iconsmindca27.ttf	(from https://bulkit.cssninja.io/assets/css/app.css)
22:27:22	1177484/1177484	---M--	200	added ('OK')	font/woff	etag:%225ff5d772-11f78c%22	https://bulkit.cssninja.io/assets/fonts/iconsmind.woff?-rdmvgc	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/iconsmindca27.woff	(from https://bulkit.cssninja.io/assets/css/app.css)
22:27:23	44300/44300	---M--	200	added ('OK')	font/woff2	etag:%225ff5d772-ad0c%22	https://bulkit.cssninja.io/assets/fonts/material-icons/MaterialIcons-Regular.woff2	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/material-icons/MaterialIcons-Regular.woff2	(from https://bulkit.cssninja.io/assets/css/app.css)
22:27:24	57620/57620	---M--	200	added ('OK')	font/woff	etag:%225ff5d772-e114%22	https://bulkit.cssninja.io/assets/fonts/material-icons/MaterialIcons-Regular.woff	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/material-icons/MaterialIcons-Regular.woff	(from https://bulkit.cssninja.io/assets/css/app.css)
22:27:25	143258/143258	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225ff5d772-22f9a%22	https://bulkit.cssninja.io/assets/fonts/material-icons/MaterialIcons-Regular.eot?	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/material-icons/MaterialIcons-Regulard41d.eot	(from https://bulkit.cssninja.io/assets/css/app.css)
22:27:26	128180/128180	---M--	200	added ('OK')	application/octet-stream	etag:%225ff5d772-1f4b4%22	https://bulkit.cssninja.io/assets/fonts/material-icons/MaterialIcons-Regular.ttf	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/material-icons/MaterialIcons-Regular.ttf	(from https://bulkit.cssninja.io/assets/css/app.css)
22:27:27	281658/281658	---M--	200	added ('OK')	image/svg+xml	etag:%225ff5d772-44c3a%22	https://bulkit.cssninja.io/assets/fonts/material-icons/MaterialIcons-Regular.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/material-icons/MaterialIcons-Regular.svg	(from https://bulkit.cssninja.io/assets/css/app.css)
22:27:29	18024/18024	---M--	200	added ('OK')	font/woff	etag:%225ff5d772-4668%22	https://bulkit.cssninja.io/assets/fonts/text/nexa/NexaLight.woff	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/text/nexa/NexaLight.woff	(from https://bulkit.cssninja.io/assets/css/core.css)
22:27:29	3689312/3689312	---M--	200	added ('OK')	image/svg+xml	etag:%225ff5d772-384b60%22	https://bulkit.cssninja.io/assets/fonts/iconsmind.svg?-rdmvgc	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/iconsmindca27.svg	(from https://bulkit.cssninja.io/assets/css/app.css)
22:27:30	29492/29492	---M--	200	added ('OK')	application/octet-stream	etag:%225ff5d772-7334%22	https://bulkit.cssninja.io/assets/fonts/text/nexa/NexaLight.ttf	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/text/nexa/NexaLight.ttf	(from https://bulkit.cssninja.io/assets/css/core.css)
22:27:32	18180/18180	---M--	200	added ('OK')	font/woff	etag:%225ff5d772-4704%22	https://bulkit.cssninja.io/assets/fonts/text/nexa/NexaBold.woff	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/text/nexa/NexaBold.woff	(from https://bulkit.cssninja.io/assets/css/core.css)
22:27:33	28956/28956	---M--	200	added ('OK')	application/octet-stream	etag:%225ff5d772-711c%22	https://bulkit.cssninja.io/assets/fonts/text/nexa/NexaBold.ttf	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/fonts/text/nexa/NexaBold.ttf	(from https://bulkit.cssninja.io/assets/css/core.css)
22:27:34	27683/27683	---M--	200	added ('OK')	image/png	etag:%225ff5d774-6c23%22	https://bulkit.cssninja.io/assets/img/graphics/legacy/circles-and-shapes.png	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/graphics/legacy/circles-and-shapes.png	(from https://bulkit.cssninja.io/assets/css/core.css)
22:27:35	31641/31641	---M--	200	added ('OK')	image/svg+xml	etag:%225ff5d774-7b99%22	https://bulkit.cssninja.io/assets/img/graphics/legacy/ice.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/graphics/legacy/ice.svg	(from https://bulkit.cssninja.io/assets/css/core.css)
22:27:37	146/146	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Feb%202021%2021:27:41%20GMT	https://bulkit.cssninja.io/assets/img/illustrations/icons/landing-v1/chrono.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/illustrations/icons/landing-v1/chrono.fb.delayed	(from https://bulkit.cssninja.io/assets/css/core.css)
22:27:37	146/146	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Feb%202021%2021:27:41%20GMT	https://bulkit.cssninja.io/assets/img/illustrations/icons/landing-v1/tablet-dots.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/illustrations/icons/landing-v1/tablet-dots.fc.delayed	(from https://bulkit.cssninja.io/assets/css/core.css)
22:27:38	146/146	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Feb%202021%2021:27:42%20GMT	https://bulkit.cssninja.io/assets/img/illustrations/icons/landing-v1/cog.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/illustrations/icons/landing-v1/cog.fd.delayed	(from https://bulkit.cssninja.io/assets/css/core.css)
22:27:39	146/146	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Feb%202021%2021:27:43%20GMT	https://bulkit.cssninja.io/assets/img/illustrations/icons/landing-v1/plane.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/illustrations/icons/landing-v1/plane.fe.delayed	(from https://bulkit.cssninja.io/assets/css/core.css)
22:27:41	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/blog-grid-full.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/blog-grid-full.html	(from https://bulkit.cssninja.io/)
22:27:42	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/blog-grid-full-masonry.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/blog-grid-full-masonry.html	(from https://bulkit.cssninja.io/)
22:27:43	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/blog-grid-side.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/blog-grid-side.html	(from https://bulkit.cssninja.io/)
22:27:44	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/blog-grid-side-masonry.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/blog-grid-side-masonry.html	(from https://bulkit.cssninja.io/)
22:27:45	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/startup-home.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/startup-home.html	(from https://bulkit.cssninja.io/)
22:27:46	635/635	---M--	200	added ('OK')	image/svg+xml	etag:%225ff5d774-27b%22	https://bulkit.cssninja.io/assets/img/graphics/legacy/cut-circle.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/graphics/legacy/cut-circle.svg	(from https://bulkit.cssninja.io/)
22:27:48	81974/81974	---M--	200	added ('OK')	image/png	etag:%225ff5d774-14036%22	https://bulkit.cssninja.io/assets/img/graphics/legacy/home/job-app.png	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/graphics/legacy/home/job-app.png	(from https://bulkit.cssninja.io/)
22:27:49	5103/5103	---M--	200	added ('OK')	image/png	etag:%225ff62c94-13ef%22	https://bulkit.cssninja.io/assets/img/logos/stacks/html.png	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/logos/stacks/html.png	(from https://bulkit.cssninja.io/)
22:27:50	5534/5534	---M--	200	added ('OK')	image/png	etag:%225ff62c94-159e%22	https://bulkit.cssninja.io/assets/img/logos/stacks/js.png	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/logos/stacks/js.png	(from https://bulkit.cssninja.io/)
22:27:51	1251/1251	---M--	200	added ('OK')	image/png	etag:%225ff62c94-4e3%22	https://bulkit.cssninja.io/assets/img/logos/stacks/bulma.png	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/logos/stacks/bulma.png	(from https://bulkit.cssninja.io/)
22:27:52	5083/5083	---M--	200	added ('OK')	image/png	etag:%225ff62c94-13db%22	https://bulkit.cssninja.io/assets/img/logos/stacks/sass.png	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/logos/stacks/sass.png	(from https://bulkit.cssninja.io/)
22:27:53	4641/4641	---M--	200	added ('OK')	image/png	etag:%225ff62c94-1221%22	https://bulkit.cssninja.io/assets/img/logos/stacks/gulp.png	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/logos/stacks/gulp.png	(from https://bulkit.cssninja.io/)
22:27:54	2268/2268	---M--	200	added ('OK')	image/svg+xml	etag:%225ff5d774-8dc%22	https://bulkit.cssninja.io/assets/img/graphics/icons/layout-1.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/graphics/icons/layout-1.svg	(from https://bulkit.cssninja.io/)
22:27:55	101791/101791	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-18d9f%22	https://bulkit.cssninja.io/kit7-landing-alt.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit7-landing-alt.html	(from https://bulkit.cssninja.io/)
22:27:57	50734/50734	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-c62e%22	https://bulkit.cssninja.io/profile-1.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/profile-1.html	(from https://bulkit.cssninja.io/)
22:27:58	47011/47011	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-b7a3%22	https://bulkit.cssninja.io/profile-2.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/profile-2.html	(from https://bulkit.cssninja.io/)
22:27:59	50997/50997	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-c735%22	https://bulkit.cssninja.io/profile-3.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/profile-3.html	(from https://bulkit.cssninja.io/)
22:28:01	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/error/error-2.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/error/error-2.html	(from https://bulkit.cssninja.io/)
22:28:01	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/error/	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/error/index.html	(from https://bulkit.cssninja.io/)
22:28:02	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/error/error-3.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/error/error-3.html	(from https://bulkit.cssninja.io/)
22:28:03	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/error/error-4.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/error/error-4.html	(from https://bulkit.cssninja.io/)
22:28:04	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/error/error-5.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/error/error-5.html	(from https://bulkit.cssninja.io/)
22:28:05	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/error/error-6.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/error/error-6.html	(from https://bulkit.cssninja.io/)
22:28:06	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/error/error-7.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/error/error-7.html	(from https://bulkit.cssninja.io/)
22:28:09	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/error/error-8.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/error/error-8.html	(from https://bulkit.cssninja.io/)
22:28:11	144822/144822	---M--	200	added ('OK')	image/png	etag:%225ff5d774-235b6%22	https://bulkit.cssninja.io/assets/img/graphics/legacy/home/feature-4.png	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/graphics/legacy/home/feature-4.png	(from https://bulkit.cssninja.io/)
22:28:13	37136/37136	---M--	200	added ('OK')	image/svg+xml	etag:%225ff5d774-9110%22	https://bulkit.cssninja.io/assets/img/graphics/legacy/home/drawings/guy-couch.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/graphics/legacy/home/drawings/guy-couch.svg	(from https://bulkit.cssninja.io/)
